text,category
반도체 호조에 1분기 기업 여윳돈 20.8조 '사상 최대' 가계 여윳돈이 79.2조원으로 역대 최대 규모를 기록했다. 기업의 여윳돈은 반도체 수출 덕에 20조8000억원으로 역대 최고 수준이다. 명목 GDP 대비 가계부채 비율은 85.3%로 전분기보다 2.9%포인트 하락했다.,경제|IT/과학
"할리우드 반발 부른 AI배우, 장편영화 주연 꿰찼다 T일리 노우드가 주연으로 출연하는 코미디 영화 '미스얼라인드'가 제작된다. 이 영화는 AI 기반 콘텐츠 스튜디오인 파티클6의 첫 장편 AI 영화로, 하이브리드 방식으로 제작되고 있다. 틸리는 초현실적인 디지털 세계에서 실제 몸도 없지만, 타인의 모든 경험에 접근할 수 있는 AI 존재를 연기하게 된다.",IT/과학
"李대통령 튀르키예 향발…나토 정상회의 참석해 K-방산 세일즈 이재명 대통령이 튀르키예에서 열리는 나토 정상회의에 참석하여 방산 포럼에서 기조 발언을 할 예정이다. 나토는 이번 정상회의에서 신규 방위산업 계약을 발표할 예정으로, 이 대통령은 'K-방산' 세일즈를 강조할 계획이다. 이 대통령은 나토 정상회의를 계기로 유럽 정상들과 기업들을 상대로 우리 방산의 우수성을 홍보하고 몽골을 국빈 방문할 예정이다.",정치
"5.8~14.5% 벌어진 중저신용자 금리…금융위 ""단층 해소"" 시동 금융위원회는 포용금융 확대를 위한 제도 개편에 착수해 중저신용자 대출을 늘리고 금리를 낮추는 방안을 추진한다. 중저신용자의 평균 신용대출 금리는 7.9%로, 업권별로는 5.8~14.5%까지 큰 차이를 보이고 있다. 금융당국은 중저신용자 금리 인하를 위한 추가 방안도 마련하기로 했다.",경제
"중저신용자 금리 단층 없앤다…은행·2금융 협업 검토 금융위원회는 포용금융 전략 추진단 금융산업분과 킥오프회의를 개최해 중저신용자의 금융접근성 개선을 위해 금리 인하와 자금공급 확대 방안을 모색합니다. 금융산업분과는 구축 등 주제로 산하 소분과를 운영하여 중저신용자 공급확대 및 금리단층 해소, 금융회사 건전성 규제 합리화 등을 논의할 계획입니다. 포용금융 유인 제고를 위해 과도하게 경직적인 규정을 합리화하고 전 업권의 건전성 규제 합리화 방안을 검토하여 지속 가능한 포용금융 추진을 목표로 합니다.",경제
"24시간 돌아가기 시작한 외환시장…""환율 영향은 더 지켜봐야"" 외환시장이 24시간 운영되자 원·달러 환율에 영향을 미칠지 확인하려면 시간이 걸릴 전망이다. 정부가 외환위기 이후 약 30년 만에 원화 거래 제한을 푼 것은 환율 변동성을 낮추기 위해서다. 플레이어들이 늘어나고 거래량도 많아져야 시장이 좀 안정되지 않을까 생각하고 있다.",경제
"원·달러 환율, 24시간 거래 첫날 1530.0원(오전 6시) 외환시장 거래 시간이 24시간으로 연장된 첫날 원·달러 환율은 1530원대에서 거래되고 있다. 코스피는 전장보다 98.48포인트 오른 8,186.82에, 코스닥지수는 2.01포인트 내린 866.40에 장을 시작했다. 국내 외환시장은 전날 6시부터 24시간 거래 체제로 돌입해 11일 오전 6시까지 중단 없이 운영된다.",경제
"LG AI연구원, 韓 주가 예측 AI 서비스 선보인다 LG AI연구원과 코스콤이 국내 주식 시장에 특화된 인공지능(AI) 예측·분석 서비스를 선보인다. 엑사원 BI는 다수의 AI 에이전트가 협업해 데이터 분석·추론·예측·설명 생성을 수행, 복잡한 의사 결정을 지원하는 금융 특화 AI다. LG AI연구원과 코스콤은 국내외 고객에게 국내 주식 시장에 특화된 AI 예측·분석 서비스를 제공할 계획이다.",IT/과학|경제
"네이버-KAI, 국산 AI로 전투기·무인기 '두뇌' 만든다 N이버와 KAI가 국내 독자 기술을 기반으로 방산 특화 인공지능(AI) 모델 개발 및 피지컬 AI 기반 미래전투체계 플랫폼 개발을 공동 추진하기로 했다. 3사는 이번 협력을 통해 외산 기술에 의존하지 않고 국내 국방·안보 환경에 최적화된 독자적 소버린 AI를 구현해 국방 기술 자립을 이루는 계기로 삼겠다는 목표다. N이버와 KAI가 ‘항공우주·방산 AI분야 협력’을 위한 전략적 업무협약을 체결했다.",IT/과학
"[단독]국토부, 반도체 산단 예정지 '광주 군공항' 인근 토허제 검토 정부는 6일 광주 군공항 부지에 호남권 반도체 산업단지를 조성하기로 결정했다. 국토부는 해당 지역의 토지거래허가구역 지정 검토를 시작해 인근 부동산 가격이 과도하게 상승할 수 있다는 판단이 작용한 것으로 풀이된다. 호남권 반도체 클러스터 계획 발표 이후 가격변동은 오는 9일 발표될 한국부동산원 통계부터 본격 반영될 전망이다.",경제|IT/과학
"광주 군공항 터에 반도체 산단 짓는다 이재명 대통령은 '3대 메가' 발표 1주만에 호남 반도체 산업단지를 전남 광주통합특별시 광산구 군 공항 부지에 조성하기로 결정했다. 기업들은 호남권 입지 후보지 중에 광주 군 공항이 가장 적합한 부지라는 의견을 제시했으며, 이 대통령은 속도전을 강조해 정부가 할 수 있는 최대치를 하겠다고 약속했다. 이 대통령은 환경영향평가 간소화, 토지취득 과정에서 협의 취득과 강제수용 병행 추진을 통한 시간 단축 등을 제시해 신속한 투자 지원을 약속했다.",경제|IT/과학
"AI배우가 장편영화 주연으로…틸리 노우드, '미스얼라인드' 출연 TILLY NOUD의 새로운 영화 '미스얼라인드'에서 주연을 맡게 되었다. 이 영화는 AI 인물 TILLY가 악성 봇 때문에 욕망과 충동을 키우게 되면서 겪는 일들을 그린다. 이 영화는 컴퓨터그래픽(CG) 캐릭터들도 연출할 수 있는 새로운 방식으로 배우를 대체할 것이라며 논란을 불러일으켰다.",문화/트렌드
"""배우 아니다"" 비판받던 AI…장편영화 주연 꿰찼다 T일리 노우드가 주연을 맡은 코미디 영화 '미스얼라인드'가 제작 중입니다. 이 영화는 AI 인물 틸리가 악성 봇 때문에 욕망과 충동을 키우게 되면서 겪는 일들을 그린 것입니다. 펠덴은 '분명히 재밌고 혼란스러우며 자기 인식적일 것이다'라고 기대하고 있습니다.",문화/트렌드
"네이버파이낸셜·두나무 주식교환 연말로 재연기 네이버파이낸셜의 두나무 완전자회사 편입을 위한 포괄적 주식교환 일정이 연말로 연기됐다. 네이버는 공시를 통해 ‘양사 간 주식교환을 마친 뒤 네이버파이낸셜 주식을 증권시장에 상장하기 위해 노력하기로 했다’ 이번 거래는 공정위 기업결합 승인, 네이버파이낸셜 대주주 변경 승인·겸영신고, 두나무 대주주 변경신고 수리 등 정부 인허가를 거쳐야 한다.",경제
"""주식과 의리, 강남집 두 채 값 날렸다""는 김보성 ""안 팔았으면 500억"" 배우 김보성이 주식 투자 실패로 막대한 재산을 잃었다고 털어놨다. 김보성은 '의리 지키다가 전 재산을 날릴 위기에 처했다'며 '소아암 환아 등에게 기부하는 톱스타들이 부러워 더 큰 나눔을 실천하고자 주식을 시작했다'고 했다. 김보성은 수익률이 -95.79%를 기록한 주식 계좌를 공개하며 '주식과 의리를 지키다가 망한 사람'이라고 털어놨다.",문화/트렌드
"한달째 행방묘연 ‘통영 살인범’…“죽을 때까지 태움” 20대 간호사 사... 7월 첫째 주 전국에서 많은 사건사고가 이어졌으며, 경남 통영의 60대 여성이 흉기로 살해당한 사건이 아직 용의자가 검거되지 않았다. 광주 여고생을 살해한 장윤기의 친부가 현직 경찰관 신분임에도 핵심 증거물을 폐기한 정황이 포착됐으며, 경찰은 부실 수사 논란에 휩싸여 있다. 20대 간호사가 이른바 ‘태움’으로 숨진 사건이 발생해 경찰이 전담수사팀을 구성해 수사를 진행하고 있으며, 유족의 요구를 받는 등 조사 중이다.",사회/세계
"[간추린 사건사고] 태안고 전기실 침수…학교 휴교 외 (7월 7일) 충남 태안고등학교가 오늘까지 휴교를 결정, 전기실 침수로 인한 사고 때문입니다. 천안 동남경찰서가 50대 남성을 에어컨 설치 기사 살해 혐의로 구속했습니다. 보은군 삼거리에서 버스정류장 차량 충돌 사고가 발생, 70대 여성이 다쳐 병원으로 이송됐습니다.",사회/세계
"이 대통령, 오늘부터 닷새간 나토·몽골 순방…방산·공급망 협력 강화 이재명 대통령이 7일부터 11일까지 나토 정상회의 참석 및 몽골 국빈방문을 위한 4박 5일 간의 해외 순방에 나선다. 나토 방산포럼에서 연설하고 주요 방산 수요국들과 양자회담을 갖는 등 K-방산 세일즈에 나설 계획이다. 한몽관계의 황금시대' 공동선언을 발표할 예정으로 핵심광물 등 자원 부국이자 북한의 2번째 수교국인 몽골과 구체적인 경제 협력 및 한반도 평화 협력을 위한 방안도 논의될 전망이다.",정치
"조국혁신당 ""일하는 국회 시작은 檢개혁 입법…제헌절까지 처리하자"" 국힘은 7월 국회에서 검찰개혁과 미래산업 논의를 촉구하고, 정부 인사 원칙 쇄신을 강력히 촉구했다. 김준형 조국혁신당 대표는 '제대로 된 검찰개혁을 위해 이번 7월 국회에서는 반드시 법적 기반 마련을 끝내야 한다'고 말했다. 정부의 3대 메가 프로젝트와 관련해선 '호남권 반도체 클러스터를 광주 군 공항 부지에 조성하기로 결정했다'며 '지역 청년이 떠나지 않는 양질의 일자리와 국토 균형 발전을 위한 이정표가 돼야 할 것'이라고 했다.",정치
"與 일방 가동에 野 전면 보이콧…7월 국회 시작부터 파행 민주당은 7월 임시국회 첫날인 6일 일부 상임위를 가동해 간사 선임 등을 진행했지만, 국민의힘은 모두 불참했다. 민주당 한병도 대표 직무대행 겸 원내대표는 '국회를 파행시키면 고생하는 것은 국민의힘 국회의원들이 아니라 국민'이라고 목소리를 높였다. 국민의힘 김태규 원내수석대변인은 '할 수 있는 데까지는 (투쟁)할 것'이라고 말했다.",정치
美의존 낮추고 유럽과 결속…캐나다 60조 잠수함의 지정학 [김다빈의 외... 캐나다는 미국에 대한 과도한 의존을 줄이는 동시에 유럽과 북대서양조약기구(NATO) 내 안보·방산 결속을 강화할 수 있는 독일의 손을 들어줬다. 한국은 기술력보다 전략적 환경을 지목해 패배의 배경으로 정찰하고 있다. 캐나다는 미국 의존도를 낮추면서 유럽과의 안보·방산 협력을 강화하는 효과를 동시에 노릴 수 있게 됐다.,사회/세계
"캐나다 잠수함 고배 아쉬움 딛고…李대통령, ‘방산외교’ 위해 튀르키... 이재명 대통령은 7일 튀르키예 앙카라로 출국해 나토 정상회의 참석과 몽골 국빈 방문을 위해 일정을 소화할 예정이다. 트럼프 미국 대통령과의 회담 성사 여부도 주목된다. 이 대통령은 나토 사무총장과 면담을 가진 뒤 인도태평양 파트너국 소인수회담에 참석할 계획이다. 이 대통령은 대한민국이 나토와 공동의 가치를 바탕으로 방위산업 역량을 함께 축적해 온 파트너라는 점을 강조할 것으로 보인다.",정치
"[단독] ""민주당 세대교체 필요"" 40대 고민정, 내일 당 대표 선거 출마선... 민주당 고민정 최고위원이 차기 당 대표 선거 출마를 선언할 예정입니다. 고 의원은 '세대 교체'가 필요하다는 생각으로 4~5개월 전부터 각계 의견을 청취하며 출마 여부를 고민해왔습니다. 고 의원은 유일한 여성이자 40대 후보가 되며, 차기 당 대표와 최고위원을 뽑는 민주당 전당대회에서 경쟁할 예정입니다.",정치
"[단독] 조경태, 윤리위에 장동혁 제소한다…“윤석열 절연 거부로 선거... 국민의힘 의원 조경태가 장동혁 당대표를 윤리위에 제소하겠다고 밝혔다. 조 의원은 장 대표가 지방선거 패배 책임에서 벗어날 수 없다고 주장하며, 당을 더 어려운 수렁에 넣고 있다고 비판했다. 조 의원은 8일 국회 소통관에서 기자회견을 열어 징계요구안을 제출할 계획이라고 밝혔다.",정치
"전국 선거 공백·후반기 국회 출범…개헌론, 이번엔 다를까 [개헌의 문... 이재명 대통령 정부가 출범한 지 1년을 넘기면서 은행권의 대출 지형도 달라지고 있다. 정부는 주택가격을 중심으로 한 부동산 세제 개편을 검토하고 있다. 한국보건사회연구원과 국민건강보험공단이 공동으로 조사를 수행하는 배우 최현욱(24)이 전환점을 맞았다.",정치
